Ilan_ID,Ilan_Tarihi,Marka,Model,Yil,KM,Vites,Yakit,Renk,Sehir,Fiyat_TL,Aciklama
103103,2026-05-15,Toyota,Corolla,2017,96717,Manuel,LPG & Benzin,Gri (Gümüş),İstanbul,954924,Sahibinden temiz 2017 model Toyota Corolla. Tüm bakımları zamanında yapılmıştır.
103104,2026-04-23,Volkswagen,Tiguan,2025,25054,Otomatik,Benzin,Metalik Gri,Kocaeli,1462419,Sahibinden temiz 2025 model Volkswagen Tiguan. Tüm bakımları zamanında yapılmıştır.
103105,2026-05-05,Fiat,Fiorino,2012,207634,Manuel,Hibrit,Beyaz,Gaziantep,250000,Sahibinden temiz 2012 model Fiat Fiorino. Tüm bakımları zamanında yapılmıştır.
103106,2026-05-04,Mercedes-Benz,E Serisi,2013,187637,Yarı Otomatik,Dizel,Beyaz,Kocaeli,1068544,Sahibinden temiz 2013 model Mercedes-Benz E Serisi. Tüm bakımları zamanında yapılmıştır.
103107,2026-05-08,Toyota,Corolla,2024,38753,Manuel,Hibrit,Siyah,Ankara,1391870,Sahibinden temiz 2024 model Toyota Corolla. Tüm bakımları zamanında yapılmıştır.
103108,2026-05-01,Toyota,Corolla,2015,213691,Manuel,Elektrik,Beyaz,Ankara,679463,Sahibinden temiz 2015 model Toyota Corolla. Tüm bakımları zamanında yapılmıştır.
103109,2026-05-07,Toyota,Yaris,2014,246655,Yarı Otomatik,Benzin,Mavi,Bursa,580017,Sahibinden temiz 2014 model Toyota Yaris. Tüm bakımları zamanında yapılmıştır.
103110,2026-04-27,Hyundai,i20,2023,64120,Yarı Otomatik,Dizel,Siyah,İstanbul,953820,Sahibinden temiz 2023 model Hyundai i20. Tüm bakımları zamanında yapılmıştır.
103111,2026-05-14,Hyundai,Tucson,2023,39653,Otomatik,Elektrik,Kırmızı,İzmir,990520,Sahibinden temiz 2023 model Hyundai Tucson. Tüm bakımları zamanında yapılmıştır.
103112,2026-05-03,Renault,Megane,2025,25304,Otomatik,Elektrik,Gri (Gümüş),Adana,1112044,Sahibinden temiz 2025 model Renault Megane. Tüm bakımları zamanında yapılmıştır.
103113,2026-04-25,Volkswagen,Golf,2016,99531,Manuel,Elektrik,Siyah,İzmir,900703,Sahibinden temiz 2016 model Volkswagen Golf. Tüm bakımları zamanında yapılmıştır.
103114,2026-04-28,Volkswagen,Polo,2019,89176,Manuel,Hibrit,Füme,Ankara,1066236,Sahibinden temiz 2019 model Volkswagen Polo. Tüm bakımları zamanında yapılmıştır.
103115,2026-04-19,Toyota,Yaris,2023,36979,Manuel,Benzin,Füme,İzmir,1344531,Sahibinden temiz 2023 model Toyota Yaris. Tüm bakımları zamanında yapılmıştır.
103116,2026-05-08,Renault,Megane,2012,197663,Yarı Otomatik,LPG & Benzin,Metalik Gri,İstanbul,250000,Sahibinden temiz 2012 model Renault Megane. Tüm bakımları zamanında yapılmıştır.
103117,2026-05-08,Mercedes-Benz,E Serisi,2013,224999,Yarı Otomatik,Elektrik,Siyah,Antalya,1012501,Sahibinden temiz 2013 model Mercedes-Benz E Serisi. Tüm bakımları zamanında yapılmıştır.
103118,2026-04-21,BMW,1 Serisi,2019,101296,Manuel,Hibrit,Mavi,Bursa,1498056,Sahibinden temiz 2019 model BMW 1 Serisi. Tüm bakımları zamanında yapılmıştır.
103119,2026-04-17,Fiat,Fiorino,2023,40373,Otomatik,Elektrik,Kırmızı,Gaziantep,989440,Sahibinden temiz 2023 model Fiat Fiorino. Tüm bakımları zamanında yapılmıştır.
103120,2026-05-10,BMW,5 Serisi,2019,111464,Otomatik,Benzin,Kırmızı,Antalya,1482804,Sahibinden temiz 2019 model BMW 5 Serisi. Tüm bakımları zamanında yapılmıştır.
103121,2026-05-06,Fiat,Punto,2012,169307,Yarı Otomatik,Hibrit,Mavi,Kocaeli,250000,Sahibinden temiz 2012 model Fiat Punto. Tüm bakımları zamanında yapılmıştır.
103122,2026-04-22,Volkswagen,Tiguan,2023,68586,Manuel,Benzin,Metalik Gri,İzmir,1297121,Sahibinden temiz 2023 model Volkswagen Tiguan. Tüm bakımları zamanında yapılmıştır.
103123,2026-04-19,Mercedes-Benz,A Serisi,2014,192860,Otomatik,Benzin,Kırmızı,Gaziantep,1110710,Sahibinden temiz 2014 model Mercedes-Benz A Serisi. Tüm bakımları zamanında yapılmıştır.
103124,2026-04-30,Toyota,Yaris,2017,119517,Manuel,Dizel,Beyaz,İstanbul,920724,Sahibinden temiz 2017 model Toyota Yaris. Tüm bakımları zamanında yapılmıştır.
103125,2026-04-17,Toyota,Aurais,2016,104377,Yarı Otomatik,LPG & Benzin,Beyaz,İstanbul,893434,Sahibinden temiz 2016 model Toyota Aurais. Tüm bakımları zamanında yapılmıştır.
103126,2026-05-15,Volkswagen,Polo,2018,142726,Otomatik,Benzin,Metalik Gri,İzmir,935911,Sahibinden temiz 2018 model Volkswagen Polo. Tüm bakımları zamanında yapılmıştır.
103127,2026-05-01,Fiat,Fiorino,2025,29686,Manuel,Hibrit,Gri (Gümüş),Ankara,1105471,Sahibinden temiz 2025 model Fiat Fiorino. Tüm bakımları zamanında yapılmıştır.
103128,2026-05-01,Mercedes-Benz,A Serisi,2024,15268,Otomatik,Benzin,Füme,Kocaeli,1877098,Sahibinden temiz 2024 model Mercedes-Benz A Serisi. Tüm bakımları zamanında yapılmıştır.
103129,2026-05-15,BMW,5 Serisi,2020,107205,Manuel,Benzin,Kırmızı,Gaziantep,1539192,Sahibinden temiz 2020 model BMW 5 Serisi. Tüm bakımları zamanında yapılmıştır.
103130,2026-05-05,Mercedes-Benz,E Serisi,2016,142805,Manuel,LPG & Benzin,Füme,Ankara,1285792,Sahibinden temiz 2016 model Mercedes-Benz E Serisi. Tüm bakımları zamanında yapılmıştır.
103131,2026-04-18,Fiat,Fiorino,2022,59017,Yarı Otomatik,Benzin,Füme,İzmir,911474,Sahibinden temiz 2022 model Fiat Fiorino. Tüm bakımları zamanında yapılmıştır.
103132,2026-05-09,Hyundai,Tucson,2013,221493,Manuel,Dizel,Gri (Gümüş),Ankara,250000,Sahibinden temiz 2013 model Hyundai Tucson. Tüm bakımları zamanında yapılmıştır.
103133,2026-04-20,Mercedes-Benz,C Serisi,2011,202225,Yarı Otomatik,Elektrik,Beyaz,İstanbul,946662,Sahibinden temiz 2011 model Mercedes-Benz C Serisi. Tüm bakımları zamanında yapılmıştır.
103134,2026-05-01,Hyundai,i20,2019,130586,Otomatik,Dizel,Beyaz,Bursa,654121,Sahibinden temiz 2019 model Hyundai i20. Tüm bakımları zamanında yapılmıştır.
103135,2026-04-21,Fiat,Fiorino,2013,177105,Manuel,Hibrit,Füme,Ankara,284342,Sahibinden temiz 2013 model Fiat Fiorino. Tüm bakımları zamanında yapılmıştır.
103136,2026-05-07,Hyundai,Tucson,2017,147412,Yarı Otomatik,Hibrit,Füme,Kocaeli,528882,Sahibinden temiz 2017 model Hyundai Tucson. Tüm bakımları zamanında yapılmıştır.
103137,2026-04-19,Mercedes-Benz,C Serisi,2013,250510,Yarı Otomatik,Elektrik,Gri (Gümüş),İstanbul,974235,Sahibinden temiz 2013 model Mercedes-Benz C Serisi. Tüm bakımları zamanında yapılmıştır.
103138,2026-05-15,Mercedes-Benz,E Serisi,2019,141041,Yarı Otomatik,Hibrit,Kırmızı,Kocaeli,1438438,Sahibinden temiz 2019 model Mercedes-Benz E Serisi. Tüm bakımları zamanında yapılmıştır.
103139,2026-04-24,Volkswagen,Tiguan,2016,111783,Manuel,Elektrik,Siyah,Adana,882325,Sahibinden temiz 2016 model Volkswagen Tiguan. Tüm bakımları zamanında yapılmıştır.
103140,2026-04-24,Toyota,Corolla,2011,168467,Yarı Otomatik,Hibrit,Gri (Gümüş),Gaziantep,547299,Sahibinden temiz 2011 model Toyota Corolla. Tüm bakımları zamanında yapılmıştır.
103141,2026-04-21,Toyota,Aurais,2023,54518,Manuel,Dizel,Metalik Gri,İstanbul,1318223,Sahibinden temiz 2023 model Toyota Aurais. Tüm bakımları zamanında yapılmıştır.
103142,2026-05-03,BMW,1 Serisi,2023,23704,Yarı Otomatik,Elektrik,Gri (Gümüş),Ankara,1814444,Sahibinden temiz 2023 model BMW 1 Serisi. Tüm bakımları zamanında yapılmıştır.
103143,2026-04-23,BMW,1 Serisi,2020,108321,Yarı Otomatik,LPG & Benzin,Gri (Gümüş),Antalya,1537518,Sahibinden temiz 2020 model BMW 1 Serisi. Tüm bakımları zamanında yapılmıştır.
103144,2026-05-04,Volkswagen,Passat,2019,150899,Otomatik,Benzin,Mavi,Adana,973651,Sahibinden temiz 2019 model Volkswagen Passat. Tüm bakımları zamanında yapılmıştır.
103145,2026-04-30,Renault,Megane,2013,231944,Otomatik,Hibrit,Mavi,Adana,250000,Sahibinden temiz 2013 model Renault Megane. Tüm bakımları zamanında yapılmıştır.
103146,2026-04-18,Hyundai,Accent Blue,2011,166366,Manuel,Dizel,Füme,İzmir,250000,Sahibinden temiz 2011 model Hyundai Accent Blue. Tüm bakımları zamanında yapılmıştır.
103147,2026-04-25,BMW,5 Serisi,2015,205997,Manuel,LPG & Benzin,Füme,Kocaeli,1141004,Sahibinden temiz 2015 model BMW 5 Serisi. Tüm bakımları zamanında yapılmıştır.
103148,2026-04-16,Renault,Symbol,2015,136183,Otomatik,Hibrit,Kırmızı,İstanbul,445725,Sahibinden temiz 2015 model Renault Symbol. Tüm bakımları zamanında yapılmıştır.
103149,2026-05-09,Volkswagen,Golf,2014,237870,Manuel,Elektrik,Gri (Gümüş),İstanbul,593195,Sahibinden temiz 2014 model Volkswagen Golf. Tüm bakımları zamanında yapılmıştır.
103150,2026-05-12,Hyundai,i20,2023,47738,Manuel,LPG & Benzin,Gri (Gümüş),Kocaeli,978393,Sahibinden temiz 2023 model Hyundai i20. Tüm bakımları zamanında yapılmıştır.
103151,2026-04-18,BMW,5 Serisi,2025,36727,Manuel,LPG & Benzin,Kırmızı,Bursa,1894909,Sahibinden temiz 2025 model BMW 5 Serisi. Tüm bakımları zamanında yapılmıştır.
103152,2026-04-17,Renault,Megane,2023,41376,Otomatik,LPG & Benzin,Siyah,Kocaeli,987936,Sahibinden temiz 2023 model Renault Megane. Tüm bakımları zamanında yapılmıştır.
103153,2026-05-09,Hyundai,Tucson,2017,175978,Manuel,Hibrit,Siyah,İzmir,486033,Sahibinden temiz 2017 model Hyundai Tucson. Tüm bakımları zamanında yapılmıştır.
103154,2026-04-24,BMW,5 Serisi,2020,92513,Otomatik,Elektrik,Gri (Gümüş),Bursa,1561230,Sahibinden temiz 2020 model BMW 5 Serisi. Tüm bakımları zamanında yapılmıştır.
103155,2026-04-21,BMW,1 Serisi,2021,68890,Otomatik,Dizel,Kırmızı,Gaziantep,1646665,Sahibinden temiz 2021 model BMW 1 Serisi. Tüm bakımları zamanında yapılmıştır.
103156,2026-05-09,Hyundai,Accent Blue,2012,255186,Yarı Otomatik,Dizel,Gri (Gümüş),Ankara,250000,Sahibinden temiz 2012 model Hyundai Accent Blue. Tüm bakımları zamanında yapılmıştır.
103157,2026-05-11,Fiat,Fiorino,2011,182101,Yarı Otomatik,LPG & Benzin,Füme,Adana,250000,Sahibinden temiz 2011 model Fiat Fiorino. Tüm bakımları zamanında yapılmıştır.
103158,2026-04-17,Hyundai,Accent Blue,2021,87827,Otomatik,Elektrik,Gri (Gümüş),İstanbul,818259,Sahibinden temiz 2021 model Hyundai Accent Blue. Tüm bakımları zamanında yapılmıştır.
103159,2026-04-23,Hyundai,i20,2022,60275,Otomatik,LPG & Benzin,Siyah,İstanbul,909587,Sahibinden temiz 2022 model Hyundai i20. Tüm bakımları zamanında yapılmıştır.
103160,2026-05-13,Toyota,Yaris,2024,29009,Yarı Otomatik,LPG & Benzin,Füme,İstanbul,1406486,Sahibinden temiz 2024 model Toyota Yaris. Tüm bakımları zamanında yapılmıştır.
103161,2026-05-05,Toyota,Corolla,2021,96089,Yarı Otomatik,Elektrik,Kırmızı,Antalya,1155866,Sahibinden temiz 2021 model Toyota Corolla. Tüm bakımları zamanında yapılmıştır.
103162,2026-04-29,Fiat,Egea,2017,188141,Yarı Otomatik,Hibrit,Füme,Antalya,467788,Sahibinden temiz 2017 model Fiat Egea. Tüm bakımları zamanında yapılmıştır.
103163,2026-05-07,Volkswagen,Passat,2011,257440,Otomatik,Hibrit,Siyah,Ankara,413840,Sahibinden temiz 2011 model Volkswagen Passat. Tüm bakımları zamanında yapılmıştır.
103164,2026-05-01,Toyota,Aurais,2017,105817,Yarı Otomatik,Hibrit,Gri (Gümüş),Adana,941274,Sahibinden temiz 2017 model Toyota Aurais. Tüm bakımları zamanında yapılmıştır.
103165,2026-04-21,Renault,Megane,2019,143513,Manuel,Dizel,Beyaz,Kocaeli,634730,Sahibinden temiz 2019 model Renault Megane. Tüm bakımları zamanında yapılmıştır.
103166,2026-05-10,Mercedes-Benz,A Serisi,2024,28023,Manuel,Hibrit,Füme,Adana,1857965,Sahibinden temiz 2024 model Mercedes-Benz A Serisi. Tüm bakımları zamanında yapılmıştır.
103167,2026-04-16,Hyundai,Tucson,2020,84081,Yarı Otomatik,Benzin,Siyah,İstanbul,773878,Sahibinden temiz 2020 model Hyundai Tucson. Tüm bakımları zamanında yapılmıştır.
103168,2026-05-08,Renault,Megane,2015,138056,Otomatik,LPG & Benzin,Metalik Gri,Kocaeli,442916,Sahibinden temiz 2015 model Renault Megane. Tüm bakımları zamanında yapılmıştır.
103169,2026-04-24,Hyundai,Accent Blue,2016,208310,Yarı Otomatik,Elektrik,Metalik Gri,İstanbul,387535,Sahibinden temiz 2016 model Hyundai Accent Blue. Tüm bakımları zamanında yapılmıştır.
103170,2026-05-10,Volkswagen,Tiguan,2024,36374,Yarı Otomatik,Dizel,Mavi,Adana,1395439,Sahibinden temiz 2024 model Volkswagen Tiguan. Tüm bakımları zamanında yapılmıştır.
103171,2026-05-11,Toyota,Corolla,2023,78591,Otomatik,Dizel,Metalik Gri,Kocaeli,1282113,Sahibinden temiz 2023 model Toyota Corolla. Tüm bakımları zamanında yapılmıştır.
103172,2026-05-01,Mercedes-Benz,E Serisi,2020,77246,Yarı Otomatik,Elektrik,Kırmızı,Adana,1584131,Sahibinden temiz 2020 model Mercedes-Benz E Serisi. Tüm bakımları zamanında yapılmıştır.
103173,2026-04-24,Toyota,Corolla,2014,156030,Yarı Otomatik,Elektrik,Gri (Gümüş),Gaziantep,715955,Sahibinden temiz 2014 model Toyota Corolla. Tüm bakımları zamanında yapılmıştır.
103174,2026-05-14,Fiat,Fiorino,2021,91690,Yarı Otomatik,Elektrik,Beyaz,Ankara,812465,Sahibinden temiz 2021 model Fiat Fiorino. Tüm bakımları zamanında yapılmıştır.
103175,2026-05-10,Fiat,Lineia,2011,226614,Manuel,Dizel,Kırmızı,Adana,250000,Sahibinden temiz 2011 model Fiat Lineia. Tüm bakımları zamanında yapılmıştır.
103176,2026-04-17,Mercedes-Benz,C Serisi,2011,291155,Otomatik,Benzin,Füme,Kocaeli,813267,Sahibinden temiz 2011 model Mercedes-Benz C Serisi. Tüm bakımları zamanında yapılmıştır.
103177,2026-05-09,Hyundai,Tucson,2016,161587,Yarı Otomatik,Benzin,Beyaz,İstanbul,457619,Sahibinden temiz 2016 model Hyundai Tucson. Tüm bakımları zamanında yapılmıştır.
103178,2026-04-29,Renault,Clio,2011,227017,Yarı Otomatik,Hibrit,Füme,Ankara,250000,Sahibinden temiz 2011 model Renault Clio. Tüm bakımları zamanında yapılmıştır.
103179,2026-04-16,Mercedes-Benz,C Serisi,2012,232876,Manuel,Elektrik,Kırmızı,Antalya,950686,Sahibinden temiz 2012 model Mercedes-Benz C Serisi. Tüm bakımları zamanında yapılmıştır.
103180,2026-05-14,Volkswagen,Golf,2023,47571,Otomatik,Benzin,Kırmızı,Ankara,1328643,Sahibinden temiz 2023 model Volkswagen Golf. Tüm bakımları zamanında yapılmıştır.
103181,2026-05-03,Hyundai,Tucson,2025,35781,Manuel,Benzin,Siyah,Ankara,1096328,Sahibinden temiz 2025 model Hyundai Tucson. Tüm bakımları zamanında yapılmıştır.
103182,2026-04-16,Toyota,Aurais,2020,102848,Manuel,Elektrik,Siyah,Gaziantep,1095728,Sahibinden temiz 2020 model Toyota Aurais. Tüm bakımları zamanında yapılmıştır.
103183,2026-05-08,Volkswagen,Passat,2011,143746,Manuel,LPG & Benzin,Mavi,Ankara,584381,Sahibinden temiz 2011 model Volkswagen Passat. Tüm bakımları zamanında yapılmıştır.
103184,2026-04-27,Renault,Megane,2015,235115,Yarı Otomatik,Benzin,Siyah,İstanbul,297327,Sahibinden temiz 2015 model Renault Megane. Tüm bakımları zamanında yapılmıştır.
103185,2026-05-07,Mercedes-Benz,C Serisi,2013,176956,Otomatik,LPG & Benzin,Füme,Bursa,1084566,Sahibinden temiz 2013 model Mercedes-Benz C Serisi. Tüm bakımları zamanında yapılmıştır.
103186,2026-05-11,Toyota,Corolla,2021,113593,Yarı Otomatik,LPG & Benzin,Füme,Kocaeli,1129610,Sahibinden temiz 2021 model Toyota Corolla. Tüm bakımları zamanında yapılmıştır.
103187,2026-05-07,Fiat,Fiorino,2020,107679,Yarı Otomatik,Hibrit,Beyaz,Bursa,738481,Sahibinden temiz 2020 model Fiat Fiorino. Tüm bakımları zamanında yapılmıştır.
103188,2026-05-05,Volkswagen,Polo,2011,236808,Yarı Otomatik,Benzin,Siyah,İstanbul,444788,Sahibinden temiz 2011 model Volkswagen Polo. Tüm bakımları zamanında yapılmıştır.
103189,2026-04-21,Volkswagen,Polo,2021,85061,Yarı Otomatik,Elektrik,Gri (Gümüş),İzmir,1172408,Sahibinden temiz 2021 model Volkswagen Polo. Tüm bakımları zamanında yapılmıştır.
103190,2026-05-14,Volkswagen,Golf,2023,57166,Yarı Otomatik,Benzin,Siyah,Ankara,1314251,Sahibinden temiz 2023 model Volkswagen Golf. Tüm bakımları zamanında yapılmıştır.
103191,2026-04-28,Hyundai,i30,2015,116401,Otomatik,Benzin,Mavi,Kocaeli,475398,Sahibinden temiz 2015 model Hyundai i30. Tüm bakımları zamanında yapılmıştır.
103192,2026-05-11,BMW,5 Serisi,2017,139481,Manuel,LPG & Benzin,Siyah,İzmir,1340778,Sahibinden temiz 2017 model BMW 5 Serisi. Tüm bakımları zamanında yapılmıştır.
103193,2026-05-02,Mercedes-Benz,A Serisi,2013,138407,Manuel,Elektrik,Beyaz,Adana,1142389,Sahibinden temiz 2013 model Mercedes-Benz A Serisi. Tüm bakımları zamanında yapılmıştır.
103194,2026-05-03,Volkswagen,Polo,2020,115550,Manuel,Dizel,Mavi,Kocaeli,1076675,Sahibinden temiz 2020 model Volkswagen Polo. Tüm bakımları zamanında yapılmıştır.
103195,2026-04-19,Volkswagen,Golf,2019,140286,Manuel,Benzin,Gri (Gümüş),Gaziantep,989571,Sahibinden temiz 2019 model Volkswagen Golf. Tüm bakımları zamanında yapılmıştır.
103196,2026-05-12,Hyundai,i30,2015,182069,Yarı Otomatik,Elektrik,Beyaz,Gaziantep,376896,Sahibinden temiz 2015 model Hyundai i30. Tüm bakımları zamanında yapılmıştır.
103197,2026-05-13,Hyundai,i30,2012,213993,Otomatik,Benzin,Gri (Gümüş),Bursa,250000,Sahibinden temiz 2012 model Hyundai i30. Tüm bakımları zamanında yapılmıştır.
103198,2026-04-18,Mercedes-Benz,E Serisi,2023,56101,Yarı Otomatik,Dizel,Metalik Gri,İstanbul,1765848,Sahibinden temiz 2023 model Mercedes-Benz E Serisi. Tüm bakımları zamanında yapılmıştır.
103199,2026-04-16,Fiat,Punto,2013,225032,Otomatik,LPG & Benzin,Metalik Gri,Bursa,250000,Sahibinden temiz 2013 model Fiat Punto. Tüm bakımları zamanında yapılmıştır.
103200,2026-05-04,BMW,1 Serisi,2020,100662,Yarı Otomatik,Elektrik,Kırmızı,Kocaeli,1549007,Sahibinden temiz 2020 model BMW 1 Serisi. Tüm bakımları zamanında yapılmıştır.
103201,2026-05-10,Fiat,Punto,2014,169986,Yarı Otomatik,LPG & Benzin,Metalik Gri,Gaziantep,345021,Sahibinden temiz 2014 model Fiat Punto. Tüm bakımları zamanında yapılmıştır.
103202,2026-05-11,Toyota,Aurais,2020,100155,Manuel,Hibrit,Siyah,Antalya,1099767,Sahibinden temiz 2020 model Toyota Aurais. Tüm bakımları zamanında yapılmıştır.
103203,2026-04-27,Volkswagen,Polo,2025,25362,Yarı Otomatik,Elektrik,Mavi,Gaziantep,1461957,Sahibinden temiz 2025 model Volkswagen Polo. Tüm bakımları zamanında yapılmıştır.
103204,2026-04-18,Hyundai,i30,2013,223874,Manuel,Hibrit,Mavi,Antalya,250000,Sahibinden temiz 2013 model Hyundai i30. Tüm bakımları zamanında yapılmıştır.
103205,2026-04-29,Volkswagen,Tiguan,2012,189120,Yarı Otomatik,LPG & Benzin,Füme,Ankara,566320,Sahibinden temiz 2012 model Volkswagen Tiguan. Tüm bakımları zamanında yapılmıştır.
103206,2026-04-29,Fiat,Egea,2010,314316,Manuel,Dizel,Metalik Gri,Gaziantep,250000,Sahibinden temiz 2010 model Fiat Egea. Tüm bakımları zamanında yapılmıştır.
103207,2026-05-11,BMW,3 Serisi,2016,115343,Yarı Otomatik,Hibrit,Gri (Gümüş),İstanbul,1326985,Sahibinden temiz 2016 model BMW 3 Serisi. Tüm bakımları zamanında yapılmıştır.
103208,2026-05-10,Toyota,Corolla,2024,30348,Otomatik,LPG & Benzin,Beyaz,Kocaeli,1404478,Sahibinden temiz 2024 model Toyota Corolla. Tüm bakımları zamanında yapılmıştır.
103209,2026-04-28,Renault,Clio,2018,163174,Manuel,Elektrik,Gri (Gümüş),İzmir,555239,Sahibinden temiz 2018 model Renault Clio. Tüm bakımları zamanında yapılmıştır.
103210,2026-04-21,Volkswagen,Golf,2020,67457,Manuel,Benzin,Beyaz,Bursa,1148814,Sahibinden temiz 2020 model Volkswagen Golf. Tüm bakımları zamanında yapılmıştır.
103211,2026-04-22,Fiat,Punto,2024,45391,Manuel,Hibrit,Gri (Gümüş),İstanbul,1031913,Sahibinden temiz 2024 model Fiat Punto. Tüm bakımları zamanında yapılmıştır.
103212,2026-05-03,BMW,1 Serisi,2015,215369,Otomatik,Hibrit,Gri (Gümüş),İzmir,1126946,Sahibinden temiz 2015 model BMW 1 Serisi. Tüm bakımları zamanında yapılmıştır.
103213,2026-04-26,Volkswagen,Polo,2017,167975,Manuel,Benzin,Gri (Gümüş),İzmir,848037,Sahibinden temiz 2017 model Volkswagen Polo. Tüm bakımları zamanında yapılmıştır.
103214,2026-05-07,Fiat,Egea,2016,124923,Manuel,LPG & Benzin,Füme,Kocaeli,512615,Sahibinden temiz 2016 model Fiat Egea. Tüm bakımları zamanında yapılmıştır.
103215,2026-05-12,Hyundai,Accent Blue,2024,39890,Manuel,Dizel,Siyah,Antalya,1040165,Sahibinden temiz 2024 model Hyundai Accent Blue. Tüm bakımları zamanında yapılmıştır.
103216,2026-05-13,Fiat,Egea,2023,44792,Manuel,Dizel,Beyaz,Ankara,982812,Sahibinden temiz 2023 model Fiat Egea. Tüm bakımları zamanında yapılmıştır.
